source,n,feature,median,q1,q3
slop_stub,5147,posdep_dep_attr,0.0,0.0,0.0
slop_stub,5147,posdep_dep_aux,0.04,0.03333333333333333,0.047619047619047616
slop_stub,5147,posdep_dep_auxpass,0.038461538461538464,0.03225806451612903,0.045454545454545456
slop_stub,5147,posdep_dep_case,0.0,0.0,0.0
slop_stub,5147,posdep_dep_cc,0.0,0.0,0.037037037037037035
slop_stub,5147,posdep_dep_ccomp,0.0,0.0,0.0
slop_stub,5147,posdep_dep_compound,0.2,0.15894736842105261,0.24
slop_stub,5147,posdep_dep_conj,0.02857142857142857,0.0,0.05263157894736842
slop_stub,5147,posdep_dep_csubj,0.0,0.0,0.0
slop_stub,5147,posdep_dep_csubjpass,0.0,0.0,0.0
slop_stub,5147,posdep_dep_dative,0.0,0.0,0.0
slop_stub,5147,posdep_dep_dep,0.0,0.0,0.0
slop_stub,5147,posdep_dep_det,0.09090909090909091,0.07407407407407407,0.10526315789473684
slop_stub,5147,posdep_dep_dobj,0.03125,0.0,0.045454545454545456
slop_stub,5147,posdep_dep_expl,0.0,0.0,0.0
slop_stub,5147,posdep_dep_intj,0.0,0.0,0.0
slop_stub,5147,posdep_dep_mark,0.0,0.0,0.0
slop_stub,5147,posdep_dep_meta,0.0,0.0,0.0
slop_stub,5147,posdep_dep_neg,0.0,0.0,0.0
slop_stub,5147,posdep_dep_nmod,0.0,0.0,0.0
slop_stub,5147,posdep_dep_npadvmod,0.0,0.0,0.0
slop_stub,5147,posdep_dep_nsubj,0.0,0.0,0.0
slop_stub,5147,posdep_dep_nsubjpass,0.038461538461538464,0.03225806451612903,0.045454545454545456
slop_stub,5147,posdep_dep_nummod,0.0,0.0,0.0
slop_stub,5147,posdep_dep_oprd,0.0,0.0,0.0
slop_stub,5147,posdep_dep_parataxis,0.0,0.0,0.0
slop_stub,5147,posdep_dep_pcomp,0.0,0.0,0.0
slop_stub,5147,posdep_dep_pobj,0.07692307692307693,0.05405405405405406,0.09375
slop_stub,5147,posdep_dep_poss,0.0,0.0,0.0
slop_stub,5147,posdep_dep_preconj,0.0,0.0,0.0
slop_stub,5147,posdep_dep_predet,0.0,0.0,0.0
slop_stub,5147,posdep_dep_prep,0.04,0.02702702702702703,0.05
slop_stub,5147,posdep_dep_prt,0.0,0.0,0.0
slop_stub,5147,posdep_dep_punct,0.16666666666666666,0.13793103448275862,0.2
slop_stub,5147,posdep_dep_quantmod,0.0,0.0,0.0
slop_stub,5147,posdep_dep_relcl,0.0,0.0,0.0
slop_stub,5147,posdep_dep_xcomp,0.0,0.0,0.0
slop_stub,5147,lex_mtld,47.320000000000036,33.879999999999995,63.00000000000002
slop_stub,5147,lex_hdd,0.0,0.0,0.0
slop_stub,5147,lex_zipf_mean,4.266363636363637,4.061742424242425,4.439166666666668
slop_stub,5147,dict_hedge_per_1k,0.0,0.0,0.0
slop_stub,5147,dict_booster_per_1k,0.0,0.0,0.0
slop_stub,5147,dict_hype_per_1k,0.0,0.0,0.0
slop_stub,5147,dict_negation_per_1k,0.0,0.0,0.0
slop_stub,5147,dict_conditional_per_1k,0.0,0.0,0.0
slop_stub,5147,dict_conditional_clauses_per_sentence,0.0,0.0,0.0
slop_stub,5147,dict_second_person_per_1k,0.0,0.0,0.0
slop_stub,5147,dict_cross_reference_per_1k,0.0,0.0,0.0
slop_stub,5147,dict_plain_replacement_per_1k,0.0,0.0,0.0
slop_stub,5147,coh_lemma_overlap_adj,0.0,0.0,0.0
